"","original_file_name","id.x","file_name","catalog_id","dataset","path","scientific_name.x","genus.x","family.x","institution","width","height","size","id.y","image_metadata_id","user_id","fish_number","has_ruler","has_label","labelname_matched_imagefilename","barcode_visible","label_detailed","has_colorbar","has_label_attached_fish","non_specimen_objects","if_overlapping","specimen_angled","specimen_viewing","straight_curved","if_missing_parts","if_parts_visible","fins_folded_oddly","brightness","if_background_uniform","if_focus","color_issues","image_quality","scientific_name.y","genus.y","family.y"
"931","INHS_FISH_11806.jpg",124480,"INHS_124480.JPG",11806,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_11806.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11220392,"e3164d8a-bebf-5e24-b950-f33d166cccee","e2eb4a63-e0a5-4d11-8fe4-a7ff3268dcef",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis volucellus","Notropis ","Cyprinidae"
"938","INHS_FISH_11858.jpg",124489,"INHS_124489.JPG",11858,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_11858.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11350486,"a3c49083-52d7-5864-9fb5-746a360bf6e8","ce50b5ee-6347-487a-954e-a604b2001b57",22,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis volucellus","Notropis ","Cyprinidae"
"941","INHS_FISH_11869.jpg",124493,"INHS_124493.JPG",11869,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_11869.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11520447,"f192a593-e8a9-5e60-bba2-453838be5d54","ef7bf9ff-eb80-4072-a684-22745f223ce4",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis volucellus","Notropis ","Cyprinidae"
"945","INHS_FISH_11891.jpg",124499,"INHS_124499.JPG",11891,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_11891.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11054368,"e78fee76-dd90-5c31-97bd-645390fac2d9","bb17dcef-5791-4783-be12-7f52f7827f30",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis volucellus","Notropis ","Cyprinidae"
"1014","INHS_FISH_12657.jpg",124643,"INHS_124643.JPG",12657,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12657.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10817013,"b3729efd-625b-5468-9e1b-b19629434c34","53dd6312-b4d3-4782-b41a-16dbb85e8d29",22,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis texanus","Notropis ","Cyprinidae"
"1177","INHS_FISH_1420.jpg",121999,"INHS_121999.JPG",1420,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_1420.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10533944,"d7d14ce4-787b-5b55-8c7d-215b6045467d","64690b27-4289-4f17-bb9f-e8b9199ca307",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis volucellus","Notropis ","Cyprinidae"
"1236","INHS_FISH_1475.jpg",122014,"INHS_122014.JPG",1475,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_1475.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11256335,"8f0c3ff0-b7ba-5bdd-8f8c-2a6af36bba74","806dee83-e28d-4de1-8924-f478be42ed9d",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Notropis volucellus","Notropis ","Cyprinidae"
"1466","INHS_FISH_17758.jpg",125956,"INHS_125956.JPG",17758,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_17758.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11029840,"6ffc8053-fc3a-58bb-9218-ab544cb7184f","122f8634-4341-4f9d-9f0a-de981dfea452",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis volucellus","Notropis ","Cyprinidae"
"1470","INHS_FISH_17803.jpg",125965,"INHS_125965.JPG",17803,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_17803.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11382234,"74a83c1c-5a54-58aa-9c55-ab2ce5120514","58aea03d-baa9-4d6c-b030-64a1ed64e14a",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis volucellus","Notropis ","Cyprinidae"
"1885","INHS_FISH_22941.jpg",127178,"INHS_127178.JPG",22941,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_22941.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11321737,"406b5803-6172-56a0-892b-4cb704c203c6","23b09f82-d198-4bde-b8f3-ed85dce14a68",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",4,"Notropis texanus","Notropis ","Cyprinidae"
"2219","INHS_FISH_26980.jpg",128239,"INHS_128239.JPG",26980,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_26980.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11835425,"3b22c1c6-2d23-5f57-827d-60f5579acf06","ce5c012a-ed28-47e7-ab91-4939d12b41db",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis texanus","Notropis ","Cyprinidae"
"2220","INHS_FISH_27043.jpg",128244,"INHS_128244.JPG",27043,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_27043.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10586574,"49033d86-08a4-5b9f-a95d-573b50701459","39a06d5f-734e-46fc-a1bc-74a5bfe62f0f",15,1,"True","True","True","False","detailed","False","False","clear disk","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis texanus","Notropis ","Cyprinidae"
"2222","INHS_FISH_27108.jpg",128257,"INHS_128257.JPG",27108,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_27108.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10899872,"22b68fb2-2720-5577-8ef3-1cb4dae6a84d","071db835-a6f0-4a9e-9535-9b1322cd0b31",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis rubellus","Notropis ","Cyprinidae"
"2223","INHS_FISH_27141.jpg",128263,"INHS_128263.JPG",27141,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_27141.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,11179071,"20139e3b-c587-5097-bb96-7681b9908932","519ac211-ae21-45c5-9516-bd690055ac4e",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis rubellus","Notropis ","Cyprinidae"
"2225","INHS_FISH_27168.jpg",128266,"INHS_128266.JPG",27168,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_27168.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,10761169,"63e42019-2479-5595-83ca-786402c67390","914e6fd6-61a7-4fed-b8e7-0a80ca26671f",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis leuciodus","Notropis ","Cyprinidae"
"2258","INHS_FISH_28477.jpg",128397,"INHS_128397.JPG",28477,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_28477.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10970074,"8ee12f42-4fcf-512b-9b4a-59ce4a489a94","20326255-be04-4293-b512-fe12e84b8a9b",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis rubellus","Notropis ","Cyprinidae"
"2261","INHS_FISH_28516.jpg",128401,"INHS_128401.JPG",28516,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_28516.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,11136336,"bd151a09-3370-5135-803d-0f9162ccf0d5","a46f4c47-a57f-455a-b4d4-e2590e7a769a",14,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis rubellus","Notropis ","Cyprinidae"
"2278","INHS_FISH_29673.jpg",128485,"INHS_128485.JPG",29673,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_29673.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10681776,"7f38fa05-a51b-5feb-875b-1810eef61995","40e4f5ce-c4c4-4397-9deb-4482bfed0ab2",14,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",7,"Notropis photogenis","Notropis ","Cyprinidae"
"2333","INHS_FISH_30800.jpg",128703,"INHS_128703.JPG",30800,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_30800.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10563907,"51f4442b-0335-5a39-91a4-7373966cb3b2","2fb37a3d-c0c4-477d-8e61-d2512955a464",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Notropis photogenis","Notropis ","Cyprinidae"
"2442","INHS_FISH_33014.jpg",129014,"INHS_129014.JPG",33014,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33014.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10670078,"c8da98bd-b828-50ca-935f-e1c3009aad6c","a8d2c50c-fe46-47c1-b0f4-7406246c93ed",15,1,"True","True","True","False","detailed","False","False","clear disks","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis texanus","Notropis ","Cyprinidae"
"2458","INHS_FISH_33196.jpg",129054,"INHS_129054.JPG",33196,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33196.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10713578,"048bb4d6-5479-5709-a2ee-ec0143039997","13bd478d-059a-4d53-a413-2911fe68938e",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis texanus","Notropis ","Cyprinidae"
"2471","INHS_FISH_33330.jpg",129084,"INHS_129084.JPG",33330,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33330.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11115981,"4a4f7bd8-4306-5b5b-ab09-fc3315e685c7","5030a100-988f-4504-9b53-65268144774e",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis leuciodus","Notropis ","Cyprinidae"
"2473","INHS_FISH_33382.jpg",129091,"INHS_129091.JPG",33382,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33382.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,11020914,"365f43f3-3615-5846-9553-064e3b023d4b","318d518e-2a26-4aa5-98da-ede6ac5f0503",22,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis photogenis","Notropis ","Cyprinidae"
"2498","INHS_FISH_33608.jpg",129150,"INHS_129150.JPG",33608,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33608.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10859199,"d0dbb762-ff29-5540-97e2-a9573f50c99a","9fc03520-97bf-4982-a3ad-5d3cdbb8bb43",15,1,"True","True","True","False","detailed","False","False","no","False",10,"left","straight","False","True","False","normal","False","True","none",7,"Notropis volucellus","Notropis ","Cyprinidae"
"2504","INHS_FISH_33711.jpg",129163,"INHS_129163.JPG",33711,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_33711.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11044286,"cb761dce-1d4e-50f8-afbd-1db2ea8d91e9","54df341a-64c3-4982-be88-6cfd98aaf97c",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Notropis leuciodus","Notropis ","Cyprinidae"
"2531","INHS_FISH_35010.jpg",129218,"INHS_129218.JPG",35010,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_35010.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,11040567,"fb9c9a8d-5056-5da6-9a0c-aa47b0e2caf3","41c6f7a0-633a-41e2-b02f-1472266734a3",22,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis rubellus","Notropis ","Cyprinidae"
"2532","INHS_FISH_35020.jpg",129219,"INHS_129219.JPG",35020,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_35020.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10735000,"6edb618d-2f8f-56a7-a55b-0de53925e3fc","f37d9ee1-3539-4f2d-84b7-c1f56e5fbea7",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Notropis rubellus","Notropis ","Cyprinidae"
"2533","INHS_FISH_3504.jpg",122434,"INHS_122434.JPG",3504,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_3504.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11595428,"e10db66f-1f51-5be4-829d-be027340ac5b","d19cbefd-2b77-4228-a99c-8ff5424c26ac",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis texanus","Notropis ","Cyprinidae"
"2546","INHS_FISH_36043.jpg",129249,"INHS_129249.JPG",36043,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_36043.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11310696,"f672ef08-7f13-525d-a5b2-f67172d0372f","60ccc8c1-6aff-4600-9b84-4cb64d534f01",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis leuciodus","Notropis ","Cyprinidae"
"2572","INHS_FISH_36527.jpg",129323,"INHS_129323.JPG",36527,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_36527.jpg","Notropis baileyi","Notropis ","Cyprinidae","INHS",6016,4016,9358421,"055a0de7-e8bd-524a-a7af-392e0d5db520","fd45ddee-e0c2-4b93-a211-e71c1788806a",14,1,"True","True","True","False","detailed","False","False","tag","False",9,"left","straight","False","True","False","normal","True","True","none",8,"Notropis baileyi","Notropis ","Cyprinidae"
"2573","INHS_FISH_36532.jpg",129324,"INHS_129324.JPG",36532,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_36532.jpg","Notropis ammophilus","Notropis ","Cyprinidae","INHS",6016,4016,9643943,"1cbead44-5a20-5ae4-be30-bc704f4b3ad8","5d8cd2fe-3677-4f93-b451-887ed8fcc77c",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis ammophilus","Notropis ","Cyprinidae"
"2617","INHS_FISH_37891.jpg",129461,"INHS_129461.JPG",37891,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_37891.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,11392123,"3506f18f-240c-5c2f-8d32-c9c914afd29b","23a2c119-cca6-4fe3-a560-1872b3d38d51",15,1,"True","True","True","False","detailed","False","False","clear disks","False",10,"left","straight","False","True","False","normal","False","True","none",8,"Notropis rubellus","Notropis ","Cyprinidae"
"2622","INHS_FISH_38217.jpg",129533,"INHS_129533.JPG",38217,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_38217.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10719657,"699a780f-b0d5-5ffd-b1d4-a402b0943402","2f799714-82ca-4c43-96e6-2ee6b7e98759",13,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis photogenis","Notropis ","Cyprinidae"
"2623","INHS_FISH_38220.jpg",129535,"INHS_129535.JPG",38220,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_38220.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11054145,"df570b84-4f96-5df1-a2dc-9a93f1ba8a05","7602e77a-8f56-4fe9-b6a2-0480d169509d",15,1,"True","True","True","False","detailed","False","False","clear disk","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis leuciodus","Notropis ","Cyprinidae"
"2633","INHS_FISH_38302.jpg",129560,"INHS_129560.JPG",38302,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_38302.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,10530632,"116fb160-8b5d-513b-b178-9c87abba6298","c888c02f-76f3-4587-b962-9b0f01b869de",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Notropis leuciodus","Notropis ","Cyprinidae"
"2634","INHS_FISH_38304.jpg",129561,"INHS_129561.JPG",38304,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_38304.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10567630,"d29988e9-e0e3-588a-83e1-984531d2b193","846cb3ac-e094-4541-ba2b-1e331cabc386",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis volucellus","Notropis ","Cyprinidae"
"2641","INHS_FISH_38421.jpg",129602,"INHS_129602.JPG",38421,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_38421.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10803276,"59191b72-2caa-5fd0-baf8-db331ad180fa","91ab0f60-7cd5-4826-8d83-eb168eae92be",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",4,"Notropis texanus","Notropis ","Cyprinidae"
"2655","INHS_FISH_38522.jpg",129635,"INHS_129635.JPG",38522,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_38522.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10645424,"c4bca491-054b-5858-ba1c-9fc4bf7261d2","7ad3dc22-aed8-4643-8c37-19ac442ca315",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis photogenis","Notropis ","Cyprinidae"
"2657","INHS_FISH_38536.jpg",129639,"INHS_129639.JPG",38536,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_38536.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,10602520,"0c79fecc-99dc-5480-8b83-82af16f39265","2e9127dc-49f9-470b-a269-ecf946e45896",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Notropis leuciodus","Notropis ","Cyprinidae"
"2667","INHS_FISH_38725.jpg",129671,"INHS_129671.JPG",38725,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_38725.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10284144,"f811d9a2-164c-5f04-b3f2-5f6c05484507","0869daeb-0944-4951-9851-2e9560b5b23c",15,1,"True","True","True","False","detailed","False","False","clear disk","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis texanus","Notropis ","Cyprinidae"
"2670","INHS_FISH_38783.jpg",129685,"INHS_129685.JPG",38783,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_38783.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11240332,"1d1ef9a7-5707-57b6-a534-db9bce54652c","1a1692c1-599e-4a6e-bbd3-4ba43a865016",14,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",6,"Notropis texanus","Notropis ","Cyprinidae"
"2671","INHS_FISH_38815.jpg",129699,"INHS_129699.JPG",38815,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_38815.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,11176128,"07183140-2dbb-5798-be7a-923fdf192fc5","d93a784e-5dbd-475e-ae33-7d3732f3682c",14,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",7,"Notropis rubellus","Notropis ","Cyprinidae"
